,Datum,Inskrivningsdata,Optimala värden,Övre konfidens,Undre konfidens,Övre prediktion,Undre prediktion
112,2020-06-21,1327,1349.104829860728,1358.3147286725382,1339.8949310489177,1425.6616124756579,1272.548047245798
113,2020-06-22,1329,1355.7077633144156,1364.9266798322858,1346.4888467965454,1432.2656312966767,1279.1498953321545
114,2020-06-23,1338,1362.0390448604749,1371.283194992727,1352.7948947282227,1438.5999555126705,1285.4781342082792
115,2020-06-24,1350,1368.1071977894746,1377.3922728967718,1358.8221226821775,1444.6730606003514,1291.541334978598
116,2020-06-25,1358,1373.920721920699,1383.2617194411193,1364.5797244002786,1450.4933865138967,1297.3480573275012
117,2020-06-26,1366,1379.4880670614757,1388.8991490458052,1370.0769850771462,1456.0693127574139,1302.9068213655376
118,2020-06-27,1369,1384.8176091365278,1394.31199028946,1375.3232279835956,1461.4091360941686,1308.226082178887
119,2020-06-28,1378,1389.9176288674319,1399.5074941515704,1380.3277635832933,1466.5210507517954,1313.3142069830683
120,2020-06-29,1385,1394.7962928740305,1404.4927434043582,1385.099842343703,1471.4131309784116,1318.1794547696495
121,2020-06-30,1399,1399.4616370639371,1409.2746619835525,1389.6486121443218,1476.0933158025557,1322.8299583253186
122,2020-07-01,1406,1403.9215521728095,1413.8600234892813,1393.9830808563377,1480.5693958498118,1327.273708495807
123,2020-07-02,1414,1408.183771316553,1418.2554582823816,1398.1120843507244,1484.8490020705494,1331.5185405625566
124,2020-07-03,1421,1412.2558594167704,1422.4674589168037,1402.044259916737,1488.9395962360918,1335.572122597449
125,2020-07-04,1425,1416.1452043623897,1426.5023838682316,1405.7880248565477,1492.8484630646253,1339.441945660154
126,2020-07-05,1429,1419.8590097731756,1430.366459677296,1409.351559869055,1496.5827038429572,1343.1353157033939
127,2020-07-06,1437,1423.404289234611,1434.0657817265055,1412.7427967427166,1500.1492314157124,1346.6593470535097
128,2020-07-07,1441,1426.7878618781992,1437.6063139221371,1415.9694098342613,1503.5547664194978,1350.0209573369007
129,2020-07-08,1446,1430.0163491863918,1440.993887566958,1419.0388108058257,1506.805834645813,1353.2268637269706
130,2020-07-09,1451,1433.096172906998,1444.2341996979599,1421.958146116036,1509.9087654229522,1356.2835803910436
131,2020-07-10,1457,1436.0335539678645,1447.33281113504,1424.734296800689,1512.8696909136781,1359.1974170220508
132,2020-07-11,1457,1438.8345122887818,1450.2951444495975,1427.373880127966,1515.6945462319916,1361.974478345572
133,2020-07-12,1462,1441.504867393818,1453.1264820221172,1429.8832527655186,1518.3890702887857,1364.6206644988501
134,2020-07-13,1467,1444.0502397335729,1455.8319643188674,1432.2685151482783,1520.958807282511,1367.1416721846347
135,2020-07-14,1472,1446.4760526330447,1458.41658848224,1434.5355167838493,1523.4091087571308,1369.5429965089586
136,2020-07-15,1476,1448.787534786917,1460.8852072982768,1436.689862275557,1525.7451361555795,1371.8299334182543
137,2020-07-16,1480,1450.989723230005,1463.2425285789604,1438.7369178810495,1527.971863802642,1374.007582657368
138,2020-07-17,1483,1453.0874667163478,1465.4931149758593,1440.6818184568363,1530.0940822566024,1376.0808511760931
139,2020-07-18,1484,1455.0854294459298,1467.6413842252646,1442.529474666595,1532.1164019741705,1378.054456917689
140,2020-07-19,1486,1456.9880950832726,1469.6916098125319,1444.2845803540133,1534.0432572380716,1379.9329329284735
141,2020-07-20,1489,1458.799771017135,1471.6479220343238,1445.9516199999464,1535.8789103012912,1381.720631732979
142,2020-07-21,1492,1460.5245928152488,1473.5143094312164,1447.5348761992811,1537.627455706253,1383.4217299242446
143,2020-07-22,1495,1462.1665288324734,1475.2946205592093,1449.0384371057376,1539.2928247412713,1385.0402329236756
144,2020-07-23,1500,1463.7293849348796,1476.9925660664887,1450.4662038032704,1540.878790000348,1386.579979869411
145,2020-07-24,1502,1465.2168093061528,1478.6117210410086,1451.8218975712969,1542.3889700158961,1388.0446485964094
146,2020-07-25,1504,1466.6322973062968,1480.1555275946816,1453.109067017912,1543.8268339371916,1389.437760675402
147,2020-07-26,1505,1467.979196355963,1481.6272976509608,1454.3310950609653,1545.19570623037,1390.762686481556
148,2020-07-27,1506,1469.2607108227865,1483.030215904095,1455.4912057414779,1546.4987713785129,1392.02265026706
149,2020-07-28,1511,1470.4799068889563,1484.367342920205,1456.5924708577077,1547.7390785629257,1393.220735214987
150,2020-07-29,1514,1471.6397173818407,1485.641618352404,1457.6378164112773,1548.919546309028,1394.3598884546534
151,2020-07-30,1515,1472.7429465518553,1486.8558642443722,1458.6300288593384,1550.0429670823935,1395.4429260213171
152,2020-07-31,1516,1473.7922747839414,1488.0127883990094,1459.5717611688733,1551.1120118224376,1396.4725377454452
