,Datum,Inskrivningsdata,Optimala värden,Övre konfidens,Undre konfidens,Övre prediktion,Undre prediktion
81,2020-05-21,956,948.5964423975697,969.7412015192812,927.4516832758583,990.7407526632844,906.452132131855
82,2020-05-22,972,962.2162405742329,984.8054460940843,939.6270350543814,1005.1034677575764,919.3290133908894
83,2020-05-23,980,975.530891420222,999.5284061522752,951.5333766881688,1019.1763122885416,931.8854705519025
84,2020-05-24,988,988.5381871198483,1013.9055433144721,963.1708309252245,1032.95152756799,944.1248466717066
85,2020-05-25,1002,1004.4817091802827,1031.2276302081973,977.7357881523682,1049.6965998811245,959.2668184794409
86,2020-05-26,1015,1020.4590595921984,1048.5246861420762,992.3934330423205,1066.4669006966758,974.451218487721
87,2020-05-27,1032,1036.4483240705142,1065.7697445912463,1007.1269035497822,1083.2328060149714,989.6638421260571
88,2020-05-28,1046,1052.4271845315357,1082.9357416133341,1021.9186274497372,1099.9646866185299,1004.8896824445414
89,2020-05-29,1062,1068.3730286652917,1099.99565552748,1036.7504018031034,1116.6330802517004,1020.1129770788831
90,2020-05-30,1080,1084.2630657178279,1116.9226563911802,1051.6034750444755,1133.2088613739265,1035.3172700617292
91,2020-05-31,1086,1100.0744473241245,1133.6902617065862,1066.458632941663,1149.6634080518281,1050.485486596421
92,2020-06-01,1102,1113.8985633731625,1148.4099560044492,1079.3871707418757,1164.0989445550665,1063.6981821912584
93,2020-06-02,1119,1127.5103945318263,1162.8486100189398,1092.1721790447127,1178.2827445195046,1076.738044544148
94,2020-06-03,1127,1140.901900666252,1176.997586222723,1104.806215109781,1192.2043427645503,1089.5994585679537
95,2020-06-04,1138,1154.0656357142136,1190.8491499010902,1117.282121527337,1205.8543310578289,1102.2769403705984
96,2020-06-05,1148,1166.9947586158464,1204.3964693419748,1129.593047889718,1219.224348071428,1114.7651691602648
97,2020-06-06,1155,1179.6830408741405,1217.6336115604129,1141.732470187868,1232.3070645218186,1127.0590172264624
98,2020-06-07,1164,1192.1248708061494,1230.5555335955332,1153.6942080167655,1245.096163898625,1139.1535777136737
99,2020-06-08,1177,1200.8753968348822,1239.8664238230322,1161.8843698467322,1254.2546272063316,1147.4961664634327
100,2020-06-09,1190,1209.2829491409432,1248.8018769436826,1169.7640213382037,1263.0489951563957,1155.5169031254907
101,2020-06-10,1199,1217.3571586916426,1257.3737128534153,1177.3406045298698,1271.4900198430698,1163.2242975402153
102,2020-06-11,1212,1225.107607276488,1265.5936777515917,1184.621536801384,1279.5884658597802,1170.6267486931956
103,2020-06-12,1229,1232.5437898748048,1273.4733966200392,1191.6141831295704,1287.3550547550935,1177.732524994516
104,2020-06-13,1236,1239.67508162468,1281.0243321395017,1198.3258311098582,1294.8004167038894,1184.5497465454705
105,2020-06-14,1245,1246.5107090525828,1288.2577495002913,1204.7636686048743,1301.93504879245,1191.0863693127155
106,2020-06-15,1256,1262.9396276471937,1304.3552710728625,1221.5239842215249,1318.1147812022114,1207.764474092176
107,2020-06-16,1270,1279.0350649966747,1319.9986073596112,1238.0715226337381,1333.8716755080632,1224.1984544852862
108,2020-06-17,1284,1294.7574015378918,1335.1533041301998,1254.361498945584,1349.1712875937953,1240.3435154819883
109,2020-06-18,1295,1310.0699776692209,1349.789060237371,1270.3508951010708,1363.983311544183,1256.1566437942588
110,2020-06-19,1303,1324.9394153352273,1363.8799569493485,1285.998873721106,1378.2817796497077,1271.597051020747
111,2020-06-20,1316,1339.3358882656264,1377.4046135927213,1301.2671629385316,1392.0451843858311,1286.6265921454217
112,2020-06-21,1327,1353.2333356540737,1390.346267761717,1316.1204035464305,1405.2565206688741,1301.2101506392733
113,2020-06-22,1329,1360.5843691335053,1397.4069473713075,1323.7617908957031,1412.4008174635162,1308.7679208034945
114,2020-06-23,1338,1367.6837940682346,1404.1911626122942,1331.176425524175,1419.2767200122962,1316.090868124173
115,2020-06-24,1350,1374.5380682681302,1410.707546865782,1338.3685896704785,1425.8924568973762,1323.1836796388843
116,2020-06-25,1358,1381.1536801781785,1416.9646911098243,1345.3426692465328,1432.256229560808,1330.0511307955492
117,2020-06-26,1366,1387.5371281466173,1422.9711195272544,1352.1031367659803,1438.3761859134631,1336.6980703797715
118,2020-06-27,1369,1393.6949014279437,1428.7352676846428,1358.6545351712446,1444.2603967469975,1343.12940610889
119,2020-06-28,1378,1399.6334628601776,1434.265463149546,1365.0014625708093,1449.916834798627,1349.3500909217282
120,2020-06-29,1385,1407.7311975892148,1441.5671487243085,1373.8952464541212,1457.4696499040392,1357.9927452743905
121,2020-06-30,1399,1415.5186532019518,1448.5382370136977,1382.499069390206,1464.7053888586156,1366.331917545288
122,2020-07-01,1406,1422.9987502599938,1455.1859290040516,1390.811571515936,1471.6305970783035,1374.3669034416841
123,2020-07-02,1414,1430.1751176102791,1461.5180292466412,1398.832205973917,1478.2523488044985,1382.0978864160597
124,2020-07-03,1421,1437.0520412062308,1467.5428729243897,1406.5612094880719,1484.5781694760858,1389.5259129363758
125,2020-07-04,1425,1443.6344114708518,1473.2692537703501,1413.9995691713534,1490.6159602700745,1396.652862671629
126,2020-07-05,1429,1449.9276697681053,1478.706353405352,1421.1489861308585,1496.3739256059052,1403.4814139303053
